word,french
deculottassent,1
deculottasses,1
deculottassiez,1
deculottassions,1
deculottat,1
deculottates,1
deculotte,1
deculottees,1
deculottent,1
deculotter,1
deculottera,1
deculotterai,1
deculotteraient,1
deculotterais,1
deculotterait,1
deculotteras,1
deculotterent,1
deculotterez,1
deculotteriez,1
deculotterions,1
deculotterons,1
deculotteront,1
deculottes,1
deculottez,1
deculottiez,1
deculottions,1
deculottons,1
decumes,1
decupla,1
decuplai,1
decuplaient,1
decuplais,1
decuplait,1
decuplames,1
decuplant,1
decuplas,1
decuplasse,1
decuplassent,1
decuplasses,1
decuplassiez,1
decuplassions,1
decuplat,1
decuplates,1
decuple,1
decuplee,1
decuplees,1
decuplent,1
decupler,1
decuplera,1
decuplerai,1
decupleraient,1
decuplerais,1
decuplerait,1
decupleras,1
decuplerent,1
decuplerez,1
decupleriez,1
decuplerions,1
decuplerons,1
decupleront,1
decuples,1
decuplez,1
decupliez,1
decuplions,1
decuplons,1
decurent,1
decus,1
decusse,1
decussent,1
decusses,1
decussiez,1
decussions,1
decut,1
decutes,1
dedaigna,1
dedaignai,1
dedaignaient,1
dedaignais,1
dedaignait,1
dedaignames,1
dedaignant,1
dedaignas,1
dedaignasse,1
dedaignassent,1
dedaignasses,1
dedaignassiez,1
dedaignassions,1
dedaignat,1
dedaignates,1
dedaigne,1
dedaignee,1
dedaignees,1
dedaignent,1
dedaigner,1
dedaignera,1
dedaignerai,1
dedaigneraient,1
dedaignerais,1
dedaignerait,1
dedaigneras,1
dedaignerent,1
dedaignerez,1
dedaigneriez,1
dedaignerions,1
dedaignerons,1
dedaigneront,1
dedaignes,1
dedaigneuse,1
dedaigneusement,1
dedaigneuses,1
dedaigneux,1
dedaignez,1
dedaigniez,1
dedaignions,1
dedaignons,1
dedain,1
dedains,1
dedale,1
dedales,1
dedans,1
dedia,1
dediai,1
dediaient,1
dediais,1
dediait,1
dediames,1
dediant,1
dedias,1
dediasse,1
dediassent,1
dediasses,1
dediassiez,1
dediassions,1
dediat,1
dediates,1
dedicaca,1
dedicacai,1
dedicacaient,1
dedicacais,1
dedicacait,1
dedicacames,1
dedicacant,1
dedicacas,1
dedicacasse,1
dedicacassent,1
dedicacasses,1
dedicacassiez,1
dedicacassions,1
dedicacat,1
dedicacates,1
dedicace,1
dedicacee,1
dedicacees,1
dedicacent,1
dedicacer,1
dedicacera,1
dedicacerai,1
dedicaceraient,1
dedicacerais,1
dedicacerait,1
dedicaceras,1
dedicacerent,1
dedicacerez,1
dedicaceriez,1
dedicacerions,1
dedicacerons,1
dedicaceront,1
dedicaces,1
dedicacez,1
dedicaciez,1
dedicacions,1
dedicacons,1
dedicatoire,1
dedicatoires,1
dedie,1
dediee,1
dediees,1
dedient,1
dedier,1
dediera,1
dedierai,1
dedieraient,1
dedierais,1
dedierait,1
dedieras,1
dedierent,1
dedierez,1
dedieriez,1
dedierions,1
dedierons,1
dedieront,1
dedies,1
dediez,1
dediiez,1
dediions,1
dedimes,1
dedions,1
dedira,1
dedirai,1
dediraient,1
dedirais,1
dedirait,1
dediras,1
dedire,1
dedirent,1
dedirez,1
dediriez,1
dedirions,1
dedirons,1
dediront,1
dedis,1
dedisaient,1
dedisais,1
dedisait,1
dedisant,1
dedise,1
dedisent,1
dedises,1
dedisez,1
dedisiez,1
dedisions,1
dedisons,1
dedisse,1
dedissent,1
dedisses,1
dedissiez,1
dedissions,1
dedit,1
dedite,1
dedites,1
dedits,1
dedommage,1
dedommagea,1
dedommageai,1
dedommageaient,1
dedommageais,1
dedommageait,1
dedommageames,1
dedommageant,1
dedommageas,1
dedommageasse,1
dedommageassent,1
dedommageasses,1
dedommageassiez,1
dedommageassions,1
dedommageat,1
dedommageates,1
dedommagee,1
dedommagees,1
dedommagement,1
dedommagements,1
dedommagent,1
dedommageons,1
dedommager,1
dedommagera,1
dedommagerai,1
dedommageraient,1
dedommagerais,1
dedommagerait,1
dedommageras,1
dedommagerent,1
dedommagerez,1
dedommageriez,1
dedommagerions,1
dedommagerons,1
dedommageront,1
dedommages,1
dedommagez,1
dedommagiez,1
dedommagions,1
dedora,1
dedorai,1
dedoraient,1
dedorais,1
dedorait,1
dedorames,1
dedorant,1
dedoras,1
dedorasse,1
dedorassent,1
dedorasses,1
dedorassiez,1
dedorassions,1
dedorat,1
dedorates,1
dedore,1
dedoree,1
dedorees,1
dedorent,1
dedorer,1
dedorera,1
dedorerai,1
dedoreraient,1
dedorerais,1
dedorerait,1
dedoreras,1
dedorerent,1
dedorerez,1
dedoreriez,1
dedorerions,1
dedorerons,1
dedoreront,1
dedores,1
dedorez,1
dedoriez,1
dedorions,1
dedorons,1
dedouana,1
dedouanai,1
dedouanaient,1
dedouanais,1
dedouanait,1
dedouanames,1
dedouanant,1
dedouanas,1
dedouanasse,1
dedouanassent,1
dedouanasses,1
dedouanassiez,1
dedouanassions,1
dedouanat,1
dedouanates,1
dedouane,1
dedouanee,1
dedouanees,1
dedouanement,1
dedouanements,1
dedouanent,1
dedouaner,1
dedouanera,1
dedouanerai,1
dedouaneraient,1
dedouanerais,1
dedouanerait,1
dedouaneras,1
dedouanerent,1
dedouanerez,1
dedouaneriez,1
dedouanerions,1
dedouanerons,1
dedouaneront,1
dedouanes,1
dedouanez,1
dedouaniez,1
dedouanions,1
dedouanons,1
dedoubla,1
dedoublai,1
dedoublaient,1
dedoublais,1
dedoublait,1
dedoublames,1
dedoublant,1
dedoublas,1
dedoublasse,1
dedoublassent,1
dedoublasses,1
dedoublassiez,1
dedoublassions,1
dedoublat,1
dedoublates,1
dedouble,1
dedoublee,1
dedoublees,1
dedoublement,1
dedoublements,1
dedoublent,1
dedoubler,1
dedoublera,1
dedoublerai,1
dedoubleraient,1
dedoublerais,1
dedoublerait,1
dedoubleras,1
dedoublerent,1
dedoublerez,1
dedoubleriez,1
dedoublerions,1
dedoublerons,1
dedoubleront,1
dedoubles,1
dedoublez,1
dedoubliez,1
dedoublions,1
dedoublons,1
deductible,1
deductibles,1
deductif,1
deductifs,1
deduction,1
deductions,1
deductive,1
deductives,1
deduira,1
deduirai,1
deduiraient,1
deduirais,1
deduirait,1
deduiras,1
deduire,1
deduirez,1
deduiriez,1
deduirions,1
deduirons,1
deduiront,1
deduis,1
deduisaient,1
deduisais,1
deduisait,1
deduisant,1
deduise,1
deduisent,1
deduises,1
deduisez,1
deduisiez,1
deduisimes,1
deduisions,1
deduisirent,1
deduisis,1
deduisisse,1
deduisissent,1
deduisisses,1
deduisissiez,1
deduisissions,1
deduisit,1
deduisites,1
deduisons,1
deduit,1
deduite,1
deduites,1
deduits,1
deesse,1
deesses,1
defaillaient,1
defaillais,1
defaillait,1
defaillance,1
defaillances,1
defaillant,1
defaillante,1
defaillantes,1
defaillants,1
defaille,1
defaillent,1
defailles,1
defaillez,1
defailli,1
defaillie,1
defaillies,1
defailliez,1
defaillimes,1
defaillions,1
defaillir,1
defaillira,1
defaillirai,1
defailliraient,1
defaillirais,1
defaillirait,1
defailliras,1
defaillirent,1
defaillirez,1
defailliriez,1
defaillirions,1
defaillirons,1
defailliront,1
defaillis,1
defaillisse,1
defaillissent,1
defaillisses,1
defaillissiez,1
defaillissions,1
defaillit,1
defaillites,1
defaillons,1
defaire,1
defais,1
defaisaient,1
defaisais,1
defaisait,1
defaisant,1
defaisez,1
defaisiez,1
defaisions,1
defaisons,1
defait,1
defaite,1
defaites,1
defaitisme,1
defaitiste,1
defaitistes,1
defaits,1
defalcation,1
defalcations,1
defalqua,1
defalquai,1
defalquaient,1
defalquais,1
defalquait,1
defalquames,1
defalquant,1
defalquas,1
defalquasse,1
defalquassent,1
defalquasses,1
defalquassiez,1
defalquassions,1
defalquat,1
defalquates,1
defalque,1
defalquee,1
defalquees,1
defalquent,1
defalquer,1
defalquera,1
defalquerai,1
defalqueraient,1
defalquerais,1
defalquerait,1
defalqueras,1
defalquerez,1
defalqueriez,1
defalquerions,1
defalquerons,1
defalqueront,1
defalques,1
defalquez,1
defasse,1
defassent,1
defasses,1
defassiez,1
defassions,1
defaussa,1
defaussai,1
defaussaient,1
defaussais,1
defaussait,1
defaussames,1
defaussant,1
defaussas,1
defaussasse,1
defaussassent,1
defaussasses,1
defaussassiez,1
defaussassions,1
defaussat,1
defaussates,1
defausse,1
defaussee,1
defaussees,1
defaussent,1
defausser,1
defaussera,1
defausserai,1
defausseraient,1
defausserais,1
defausserait,1
defausseras,1
defausserent,1
defausserez,1
defausseriez,1
defausserions,1
defausserons,1
defausseront,1
defausses,1
defaussez,1
defaussiez,1
defaussions,1
defaussons,1
defaut,1
defauts,1
defaveur,1
defaveurs,1
defavorable,1
defavorablement,1
defavorables,1
defavorisa,1
defavorisai,1
defavorisaient,1
defavorisais,1
defavorisait,1
defavorisames,1
defavorisant,1
defavorisas,1
defavorisasse,1
defavorisassent,1
defavorisasses,1
defavorisassiez,1
defavorisassions,1
defavorisat,1
defavorisates,1
defavorise,1
defavorisee,1
defavorisees,1
defavorisent,1
defavoriser,1
defavorisera,1
defavoriserai,1
defavoriseraient,1
defavoriserais,1
defavoriserait,1
defavoriseras,1
defavoriserent,1
defavoriserez,1
defavoriseriez,1
defavoriserions,1
defavoriserons,1
defavoriseront,1
defavorises,1
defavorisez,1
defavorisiez,1
defavorisions,1
defavorisons,1
defecation,1
defecations,1
defectif,1
defectifs,1
defection,1
defections,1
defective,1
defectives,1
defectueuse,1
defectueuses,1
defectueux,1
defectuosite,1
defectuosites,1
defend,1
defendable,1
defendaient,1
defendais,1
defendait,1
defendant,1
defende,1
defendent,1
defenderesse,1
defenderesses,1
defendes,1
defendeur,1
defendeurs,1
defendez,1
defendiez,1
defendimes,1
defendions,1
defendirent,1
defendis,1
defendisse,1
defendissent,1
defendisses,1
defendissiez,1
defendissions,1
defendit,1
defendites,1
defendons,1
defendra,1
defendrai,1
defendraient,1
defendrais,1
defendrait,1
defendras,1
defendre,1
defendrez,1
defendriez,1
defendrions,1
defendrons,1
defendront,1
defends,1
defendu,1
defendue,1
defendues,1
defendus,1
defense,1
defenses,1
defenseur,1
defenseurs,1
defensif,1
defensifs,1
defensive,1
defensivement,1
defensives,1
defequa,1
defequai,1
defequaient,1
defequais,1
defequait,1
defequames,1
defequant,1
defequas,1
defequasse,1
defequassent,1
defequasses,1
defequassiez,1
defequassions,1
defequat,1
defequates,1
defeque,1
defequee,1
defequees,1
defequent,1
defequer,1
defequera,1
defequerai,1
defequeraient,1
defequerais,1
defequerait,1
defequeras,1
defequerent,1
defequerez,1
defequeriez,1
defequerions,1
defequerons,1
defequeront,1
defeques,1
defequez,1
defequiez,1
defequions,1
defequons,1
defera,1
deferai,1
deferaient,1
deferais,1
deferait,1
deferames,1
deferant,1
deferas,1
deferasse,1
deferassent,1
deferasses,1
deferassiez,1
deferassions,1
deferat,1
deferates,1
defere,1
deferee,1
deferees,1
deference,1
deferences,1
deferent,1
deferente,1
deferentes,1
deferents,1
deferer,1
deferera,1
defererai,1
defereraient,1
defererais,1
defererait,1
defereras,1
defererent,1
defererez,1
defereriez,1
defererions,1
defererons,1
defereront,1
deferes,1
deferez,1
deferiez,1
deferions,1
deferla,1
deferlai,1
deferlaient,1
deferlais,1
deferlait,1
deferlames,1
deferlant,1
deferlas,1
deferlasse,1
deferlassent,1
deferlasses,1
deferlassiez,1
deferlassions,1
deferlat,1
deferlates,1
deferle,1
deferlee,1
deferlees,1
deferlement,1
deferlent,1
deferler,1
deferlera,1
deferlerai,1
deferleraient,1
deferlerais,1
deferlerait,1
deferleras,1
deferlerent,1
deferlerez,1
deferleriez,1
deferlerions,1
deferlerons,1
deferleront,1
deferles,1
deferlez,1
deferliez,1
deferlions,1
deferlons,1
deferons,1
deferont,1
defi,1
defia,1
defiai,1
defiaient,1
defiais,1
defiait,1
defiames,1
defiance,1
defiances,1
defiant,1
defiante,1
defiantes,1
defiants,1
defias,1
defiasse,1
defiassent,1
defiasses,1
defiassiez,1
defiassions,1
defiat,1
defiates,1
deficience,1
deficiences,1
deficient,1
deficiente,1
deficientes,1
deficients,1
deficit,1
deficitaire,1
deficitaires,1
deficits,1
defie,1
defiee,1
defiees,1
defient,1
defier,1
defiera,1
defierai,1
defieraient,1
defierais,1
defierait,1
defieras,1
defierent,1
defierez,1
defieriez,1
defierions,1
defierons,1
defieront,1
defies,1
defiez,1
defigura,1
defigurai,1
defiguraient,1
defigurais,1
defigurait,1
defigurames,1
defigurant,1
defiguras,1
defigurasse,1
defigurassent,1
defigurasses,1
defigurassiez,1
defigurassions,1
defigurat,1
defigurates,1
defigure,1
defiguree,1
defigurees,1
defigurent,1
defigurer,1
defigurera,1
defigurerai,1
defigureraient,1
defigurerais,1
defigurerait,1
defigureras,1
defigurerent,1
defigurerez,1
defigureriez,1
defigurerions,1
defigurerons,1
defigureront,1
defigures,1
defigurez,1
defiguriez,1
defigurions,1
defigurons,1
defiiez,1
defiions,1
defila,1
defilai,1
defilaient,1
defilais,1
defilait,1
defilames,1
defilant,1
defilas,1
defilasse,1
defilassent,1
defilasses,1
defilassiez,1
defilassions,1
defilat,1
defilates,1
defile,1
defilee,1
defilees,1
defilement,1
defilements,1
defilent,1
defiler,1
defilera,1
defilerai,1
defileraient,1
defilerais,1
defilerait,1
defileras,1
defilerent,1
defilerez,1
defileriez,1
defilerions,1
defilerons,1
defileront,1
defiles,1
defilez,1
defiliez,1
defilions,1
defilons,1
defimes,1
defini,1
definie,1
definies,1
definimes,1
definir,1
definira,1
definirai,1
definiraient,1
definirais,1
definirait,1
definiras,1
definirent,1
definirez,1
definiriez,1
definirions,1
definirons,1
definiront,1
definis,1
definissaient,1
definissais,1
definissait,1
definissant,1
definisse,1
definissent,1
definisses,1
definissez,1
definissiez,1
definissions,1
definissons,1
definit,1
definites,1
definitif,1
definitifs,1
definition,1
definitions,1
definitive,1
definitivement,1
definitives,1
defions,1
defirent,1
defis,1
defisse,1
defissent,1
defisses,1
defissiez,1
defissions,1
defit,1
defites,1
deflagra,1
deflagraient,1
deflagrait,1
deflagrant,1
deflagrasse,1
deflagrassent,1
deflagrat,1
deflagration,1
deflagrations,1
deflagre,1
deflagree,1
deflagrees,1
deflagrent,1
deflagrer,1
deflagrera,1
deflagreraient,1
deflagrerait,1
deflagrerent,1
deflagreront,1
deflagres,1
deflation,1
deflations,1
deflecteur,1
deflecteurs,1
defleuri,1
defleurie,1
defleuries,1
defleurimes,1
defleurir,1
defleurira,1
defleurirai,1
defleuriraient,1
defleurirais,1
defleurirait,1
defleuriras,1
defleurirent,1
defleurirez,1
defleuririez,1
defleuririons,1
defleurirons,1
defleuriront,1
defleuris,1
defleurissaient,1
defleurissais,1
defleurissait,1
defleurissant,1
defleurisse,1
defleurissent,1
defleurisses,1
defleurissiez,1
defleurissions,1
defleurit,1
defleurites,1
deflora,1
deflorai,1
defloraient,1
deflorais,1
defloraison,1
defloraisons,1
deflorait,1
deflorames,1
deflorant,1
defloras,1
deflorasse,1
deflorassent,1
deflorasses,1
deflorassiez,1
deflorassions,1
deflorat,1
deflorates,1
deflore,1
defloree,1
deflorees,1
deflorent,1
deflorer,1
deflorera,1
deflorerai,1
defloreraient,1
deflorerais,1
deflorerait,1
defloreras,1
deflorerent,1
deflorerez,1
defloreriez,1
deflorerions,1
deflorerons,1
defloreront,1
deflores,1
deflorez,1
defloriez,1
deflorions,1
deflorons,1
defoliant,1
defoliante,1
defoliantes,1
defoliants,1
defonca,1
defoncage,1
defoncages,1
defoncai,1
defoncaient,1
defoncais,1
defoncait,1
defoncames,1
defoncant,1
defoncas,1
defoncasse,1
defoncassent,1
defoncasses,1
defoncassiez,1
defoncassions,1
defoncat,1
defoncates,1
defonce,1
defoncee,1
defoncees,1
defoncement,1
defoncements,1
defoncent,1
defoncer,1
defoncera,1
defoncerai,1
defonceraient,1
defoncerais,1
defoncerait,1
defonceras,1
defoncerez,1
defonceriez,1
defoncerions,1
defoncerons,1
defonceront,1
defonces,1
defoncez,1
defont,1
deforma,1
deformai,1
deformaient,1
deformais,1
deformait,1
deformames,1
deformant,1
deformas,1
deformasse,1
deformassent,1
deformasses,1
deformassiez,1
deformassions,1
deformat,1
deformates,1
deformation,1
deformations,1
deforme,1
deformee,1
deformees,1
deforment,1
deformer,1
deformera,1
deformerai,1
deformeraient,1
deformerais,1
deformerait,1
deformeras,1
deformerent,1
deformerez,1
deformeriez,1
deformerions,1
deformerons,1
deformeront,1
deformes,1
deformez,1
deformiez,1
deformions,1
deformons,1
defoula,1
defoulai,1
defoulaient,1
defoulais,1
defoulait,1
defoulames,1
defoulant,1
defoulas,1
defoulasse,1
defoulassent,1
defoulasses,1
defoulassiez,1
defoulassions,1
defoulat,1
defoulates,1
defoule,1
defoulee,1
defoulees,1
defoulement,1
defoulements,1
defoulent,1
defouler,1
defoulera,1
defoulerai,1
defouleraient,1
defoulerais,1
defoulerait,1
defouleras,1
defoulerent,1
defoulerez,1
defouleriez,1
defoulerions,1
defoulerons,1
defouleront,1
defoules,1
defoulez,1
defouliez,1
defoulions,1
defoulons,1
defraichi,1
defraichie,1
defraichies,1
defraichimes,1
defraichir,1
defraichira,1
defraichirai,1
defraichiraient,1
defraichirais,1
defraichirait,1
defraichiras,1
defraichirent,1
defraichirez,1
defraichiriez,1
defraichirions,1
defraichirons,1
defraichiront,1
defraichis,1
defraichissaient,1
defraichissais,1
defraichissait,1
defraichissant,1
defraichissas,1
defraichissez,1
defraichissiez,1
defraichissions,1
defraichissons,1
defraichissont,1
defraichit,1
defraichites,1
defraie,1
defraient,1
defraiera,1
defraierai,1
defraieraient,1
defraierais,1
defraierait,1
defraieras,1
defraierez,1
defraieriez,1
defraierions,1
defraierons,1
defraieront,1
defraies,1
defraya,1
defrayai,1
defrayaient,1
defrayais,1
defrayait,1
defrayames,1
defrayant,1
defrayas,1
defrayasse,1
defrayassent,1
defrayasses,1
defrayassiez,1
defrayassions,1
defrayat,1
defrayates,1
defraye,1
defrayee,1
defrayees,1
defrayent,1
defrayer,1
defrayera,1
defrayerai,1
defrayeraient,1
defrayerais,1
defrayerait,1
defrayeras,1
defrayerent,1
defrayerez,1
defrayeriez,1
defrayerions,1
defrayerons,1
defrayeront,1
defrayes,1
defrayez,1
defrayiez,1
defrayions,1
defrayons,1
defricha,1
defrichage,1
defrichages,1
defrichai,1
defrichaient,1
defrichais,1
defrichait,1
defrichames,1
defrichant,1
defrichas,1
defrichasse,1
defrichassent,1
defrichasses,1
defrichassiez,1
defrichassions,1
defrichat,1
defrichates,1
defriche,1
defrichee,1
defrichees,1
defrichement,1
defrichements,1
defrichent,1
defricher,1
defrichera,1
defricherai,1
defricheraient,1
defricherais,1
defricherait,1
defricheras,1
defricherent,1
defricherez,1
defricheriez,1
defricherions,1
defricherons,1
defricheront,1
defriches,1
defrichez,1
defrichiez,1
defrichions,1
defrichons,1
defrisa,1
defrisai,1
defrisaient,1
defrisais,1
defrisait,1
defrisames,1
defrisant,1
defrisas,1
defrisasse,1
defrisassent,1
defrisasses,1
defrisassiez,1
defrisassions,1
defrisat,1
defrisates,1
defrise,1
defrisee,1
defrisees,1
defrisent,1
defriser,1
defrisera,1
defriserai,1
defriseraient,1
defriserais,1
defriserait,1
defriseras,1
defriserent,1
defriserez,1
defriseriez,1
defriserions,1
defriserons,1
defriseront,1
defrises,1
defrisez,1
defrisiez,1
defrisions,1
defrisons,1
defroissa,1
defroissai,1
defroissaient,1
defroissais,1
defroissait,1
defroissames,1
defroissant,1
defroissas,1
defroissasse,1
defroissassent,1
defroissasses,1
defroissassiez,1
defroissassions,1
defroissat,1
defroissates,1
defroisse,1
defroissee,1
defroissees,1
defroissent,1
defroisser,1
defroissera,1
defroisserai,1
defroisseraient,1
defroisserais,1
defroisserait,1
defroisseras,1
defroisserent,1
defroisserez,1
defroisseriez,1
defroisserions,1
defroisserons,1
defroisseront,1
defroisses,1
defroissez,1
defroissiez,1
defroissions,1
defroissons,1
defroqua,1
defroquai,1
defroquaient,1
defroquais,1
defroquait,1
defroquames,1
defroquant,1
defroquas,1
defroquasse,1
defroquassent,1
defroquasses,1
defroquassiez,1
defroquassions,1
defroquat,1
defroquates,1
defroque,1
defroquee,1
defroquees,1
defroquent,1
defroquer,1
defroquera,1
defroquerai,1
defroqueraient,1
defroquerais,1
defroquerait,1
defroqueras,1
defroquerent,1
defroquerez,1
defroqueriez,1
defroquerions,1
defroquerons,1
defroqueront,1
defroques,1
defroquez,1
defroquiez,1
defroquions,1
defroquons,1
